SNAM,NLAYERS,Impervious,Depth,Drained,SOL_Z1,SAND1,SILT1,CLAY1,SOL_CBN1,SOL_Z2,SAND2,SILT2,CLAY2,SOL_CBN2,SOL_Z3,SAND3,SILT3,CLAY3,SOL_CBN3
SL3_SL3_SL3_1_>100cm_>100cm_N,3,>100cm,>100cm,N,250,62.54046875,25.393125,12.06640625,1.88372093023256,750,62.54046875,25.393125,12.06640625,0.941860465116279,1500,62.54046875,25.393125,12.06640625,0.174418604651163
SL4_SL4_SL4_3_>100cm_>100cm_N,3,>100cm,>100cm,N,250,60.4665625,27.8421875,11.69125,1.25581395348837,750,60.4665625,27.8421875,11.69125,0.627906976744186,1500,60.4665625,27.8421875,11.69125,0.116279069767442
SL3_SL3_SL3_2_>100cm_>100cm_N,3,>100cm,>100cm,N,250,62.54046875,25.393125,12.06640625,1.63372093023256,750,62.54046875,25.393125,12.06640625,0.813953488372093,1500,62.54046875,25.393125,12.06640625,0.151162790697674
SL2_SL4_SL4_2_>100cm_>100cm_N,3,>100cm,>100cm,N,250,71.7466666666667,22.1427777777778,6.11055555555556,1.63372093023256,750,60.4665625,27.8421875,11.69125,0.813953488372093,1500,60.4665625,27.8421875,11.69125,0.151162790697674
LS2_LS2_SL3_2_>100cm_>100cm_N,3,>100cm,>100cm,N,250,80.7141176470588,14.8405882352941,4.44529411764706,1.63372093023256,750,80.7141176470588,14.8405882352941,4.44529411764706,0.813953488372093,1500,62.54046875,25.393125,12.06640625,0.151162790697674
SL1_SL1_SL3_2_>100cm_>100cm_N,3,>100cm,>100cm,N,250,74.5211111111111,19.615,5.86388888888889,1.63372093023256,750,74.5211111111111,19.615,5.86388888888889,0.813953488372093,1500,62.54046875,25.393125,12.06640625,0.151162790697674
LS2_S3_SL3_3_>100cm_>100cm_N,3,>100cm,>100cm,N,250,80.7141176470588,14.8405882352941,4.44529411764706,1.25581395348837,750,87.31,10.0364285714286,2.65357142857143,0.627906976744186,1500,62.54046875,25.393125,12.06640625,0.116279069767442
S3_S3_SL3_4_>100cm_>100cm_N,3,>100cm,>100cm,N,250,87.31,10.0364285714286,2.65357142857143,0.831395348837209,750,87.31,10.0364285714286,2.65357142857143,0.412790697674419,1500,62.54046875,25.393125,12.06640625,0.0755813953488372
SL1_SL1_SL3_3_>100cm_>100cm_N,3,>100cm,>100cm,N,250,74.5211111111111,19.615,5.86388888888889,1.25581395348837,750,74.5211111111111,19.615,5.86388888888889,0.627906976744186,1500,62.54046875,25.393125,12.06640625,0.116279069767442
SL3_SL3_SL3_3_>100cm_>100cm_N,3,>100cm,>100cm,N,250,62.54046875,25.393125,12.06640625,1.25581395348837,750,62.54046875,25.393125,12.06640625,0.627906976744186,1500,62.54046875,25.393125,12.06640625,0.116279069767442
LS2_S3_LS3_1_>100cm_>100cm_N,3,>100cm,>100cm,N,250,80.7141176470588,14.8405882352941,4.44529411764706,1.88372093023256,750,87.31,10.0364285714286,2.65357142857143,0.941860465116279,1500,75.81,20.2633333333333,3.92666666666667,0.174418604651163
S3_S3_S1_4_>100cm_>100cm_N,3,>100cm,>100cm,N,250,87.31,10.0364285714286,2.65357142857143,0.831395348837209,750,87.31,10.0364285714286,2.65357142857143,0.412790697674419,1500,95.3925,3.457,1.1505,0.0755813953488372
SL1_SL3_SL3_2_>100cm_>100cm_N,3,>100cm,>100cm,N,250,74.5211111111111,19.615,5.86388888888889,1.63372093023256,750,62.54046875,25.393125,12.06640625,0.813953488372093,1500,62.54046875,25.393125,12.06640625,0.151162790697674
S1_S1_S1_5_>100cm_>100cm_N,3,>100cm,>100cm,N,250,95.3925,3.457,1.1505,0.627906976744186,750,95.3925,3.457,1.1505,0.313953488372093,1500,95.3925,3.457,1.1505,0.0581395348837209
SL1_SL1_L_3_>100cm_>100cm_N,3,>100cm,>100cm,N,250,74.5211111111111,19.615,5.86388888888889,1.25581395348837,750,74.5211111111111,19.615,5.86388888888889,0.627906976744186,1500,52.3246428571429,29.4485714285714,18.2267857142857,0.116279069767442
SL2_SL2_SL2_2_>100cm_>100cm_N,3,>100cm,>100cm,N,250,71.7466666666667,22.1427777777778,6.11055555555556,1.63372093023256,750,71.7466666666667,22.1427777777778,6.11055555555556,0.813953488372093,1500,71.7466666666667,22.1427777777778,6.11055555555556,0.151162790697674
LS2_S3_S3_4_>100cm_>100cm_N,3,>100cm,>100cm,N,250,80.7141176470588,14.8405882352941,4.44529411764706,0.831395348837209,750,87.31,10.0364285714286,2.65357142857143,0.412790697674419,1500,87.31,10.0364285714286,2.65357142857143,0.0755813953488372
LS2_LS2_SL3_3_>100cm_>100cm_N,3,>100cm,>100cm,N,250,80.7141176470588,14.8405882352941,4.44529411764706,1.25581395348837,750,80.7141176470588,14.8405882352941,4.44529411764706,0.627906976744186,1500,62.54046875,25.393125,12.06640625,0.116279069767442
Mpl_Mpl_SL3_8_>100cm_>100cm_N,3,>100cm,>100cm,N,250,89,6,5,5.81395348837209,750,89,6,5,2.90697674418605,1500,62.54046875,25.393125,12.06640625,0.581395348837209
LS2_LS2_S3_4_>100cm_>100cm_N,3,>100cm,>100cm,N,250,80.7141176470588,14.8405882352941,4.44529411764706,0.831395348837209,750,80.7141176470588,14.8405882352941,4.44529411764706,0.412790697674419,1500,87.31,10.0364285714286,2.65357142857143,0.0755813953488372
S3_S3_S3_4_>100cm_>100cm_N,3,>100cm,>100cm,N,250,87.31,10.0364285714286,2.65357142857143,0.831395348837209,750,87.31,10.0364285714286,2.65357142857143,0.412790697674419,1500,87.31,10.0364285714286,2.65357142857143,0.0755813953488372
SL1_S3_S3_2_>100cm_>100cm_N,3,>100cm,>100cm,N,250,74.5211111111111,19.615,5.86388888888889,1.63372093023256,750,87.31,10.0364285714286,2.65357142857143,0.813953488372093,1500,87.31,10.0364285714286,2.65357142857143,0.151162790697674
SL1_SL3_SL3_3_>100cm_>100cm_N,3,>100cm,>100cm,N,250,74.5211111111111,19.615,5.86388888888889,1.25581395348837,750,62.54046875,25.393125,12.06640625,0.627906976744186,1500,62.54046875,25.393125,12.06640625,0.116279069767442
LS2_S3_S1_5_>100cm_>100cm_N,3,>100cm,>100cm,N,250,80.7141176470588,14.8405882352941,4.44529411764706,0.627906976744186,750,87.31,10.0364285714286,2.65357142857143,0.313953488372093,1500,95.3925,3.457,1.1505,0.0581395348837209
SL1_L_L_2_>100cm_>100cm_N,3,>100cm,>100cm,N,250,74.5211111111111,19.615,5.86388888888889,1.63372093023256,750,52.3246428571429,29.4485714285714,18.2267857142857,0.813953488372093,1500,52.3246428571429,29.4485714285714,18.2267857142857,0.151162790697674
S3_S1_S1_4_>100cm_>100cm_N,3,>100cm,>100cm,N,250,87.31,10.0364285714286,2.65357142857143,0.831395348837209,750,95.3925,3.457,1.1505,0.412790697674419,1500,95.3925,3.457,1.1505,0.0755813953488372
LS2_LS2_S3_3_>100cm_>100cm_N,3,>100cm,>100cm,N,250,80.7141176470588,14.8405882352941,4.44529411764706,1.25581395348837,750,80.7141176470588,14.8405882352941,4.44529411764706,0.627906976744186,1500,87.31,10.0364285714286,2.65357142857143,0.116279069767442
LS2_LS2_SL3_4_>100cm_>100cm_N,3,>100cm,>100cm,N,250,80.7141176470588,14.8405882352941,4.44529411764706,0.831395348837209,750,80.7141176470588,14.8405882352941,4.44529411764706,0.412790697674419,1500,62.54046875,25.393125,12.06640625,0.0755813953488372
SL2_L_L_2_>100cm_>100cm_N,3,>100cm,>100cm,N,250,71.7466666666667,22.1427777777778,6.11055555555556,1.63372093023256,750,52.3246428571429,29.4485714285714,18.2267857142857,0.813953488372093,1500,52.3246428571429,29.4485714285714,18.2267857142857,0.151162790697674
LS2_LS2_SL3_5_>100cm_>100cm_N,3,>100cm,>100cm,N,250,80.7141176470588,14.8405882352941,4.44529411764706,0.627906976744186,750,80.7141176470588,14.8405882352941,4.44529411764706,0.313953488372093,1500,62.54046875,25.393125,12.06640625,0.0581395348837209
SL3_SL3_LS2_3_>100cm_>100cm_N,3,>100cm,>100cm,N,250,62.54046875,25.393125,12.06640625,1.25581395348837,750,62.54046875,25.393125,12.06640625,0.627906976744186,1500,80.7141176470588,14.8405882352941,4.44529411764706,0.116279069767442
SL4_SL4_SiL3_3_>100cm_>100cm_N,3,>100cm,>100cm,N,250,60.4665625,27.8421875,11.69125,1.25581395348837,750,60.4665625,27.8421875,11.69125,0.627906976744186,1500,39,46.89,14.11,0.116279069767442
Emt_Emt_Emt_7_>100cm_>100cm_N,3,>100cm,>100cm,N,250,0,0,50,8.72093023255814,750,0,0,50,4.36046511627907,1500,0,0,50,0.872093023255814
LS2_S3_S1_4_>100cm_>100cm_N,3,>100cm,>100cm,N,250,80.7141176470588,14.8405882352941,4.44529411764706,0.831395348837209,750,87.31,10.0364285714286,2.65357142857143,0.412790697674419,1500,95.3925,3.457,1.1505,0.0755813953488372
LS2_SL3_SL3_2_>100cm_>100cm_N,3,>100cm,>100cm,N,250,80.7141176470588,14.8405882352941,4.44529411764706,1.63372093023256,750,62.54046875,25.393125,12.06640625,0.813953488372093,1500,62.54046875,25.393125,12.06640625,0.151162790697674
LS2_LS2_L_3_>100cm_>100cm_N,3,>100cm,>100cm,N,250,80.7141176470588,14.8405882352941,4.44529411764706,1.25581395348837,750,80.7141176470588,14.8405882352941,4.44529411764706,0.627906976744186,1500,52.3246428571429,29.4485714285714,18.2267857142857,0.116279069767442
SL1_SL1_SL5_2_>100cm_>100cm_N,3,>100cm,>100cm,N,250,74.5211111111111,19.615,5.86388888888889,1.63372093023256,750,74.5211111111111,19.615,5.86388888888889,0.813953488372093,1500,91,9,0,0.151162790697674
SL1_SL1_L_2_>100cm_>100cm_N,3,>100cm,>100cm,N,250,74.5211111111111,19.615,5.86388888888889,1.63372093023256,750,74.5211111111111,19.615,5.86388888888889,0.813953488372093,1500,52.3246428571429,29.4485714285714,18.2267857142857,0.151162790697674
S3_S3_SL3_2_>100cm_>100cm_N,3,>100cm,>100cm,N,250,87.31,10.0364285714286,2.65357142857143,1.63372093023256,750,87.31,10.0364285714286,2.65357142857143,0.813953488372093,1500,62.54046875,25.393125,12.06640625,0.151162790697674
SL1_SL1_S3_3_>100cm_>100cm_N,3,>100cm,>100cm,N,250,74.5211111111111,19.615,5.86388888888889,1.25581395348837,750,74.5211111111111,19.615,5.86388888888889,0.627906976744186,1500,87.31,10.0364285714286,2.65357142857143,0.116279069767442
SL1_LS2_SL3_2_>100cm_>100cm_N,3,>100cm,>100cm,N,250,74.5211111111111,19.615,5.86388888888889,1.63372093023256,750,80.7141176470588,14.8405882352941,4.44529411764706,0.813953488372093,1500,62.54046875,25.393125,12.06640625,0.151162790697674
S3_S3_SL3_3_>100cm_>100cm_N,3,>100cm,>100cm,N,250,87.31,10.0364285714286,2.65357142857143,1.25581395348837,750,87.31,10.0364285714286,2.65357142857143,0.627906976744186,1500,62.54046875,25.393125,12.06640625,0.116279069767442
SL1_S3_SL3_3_>100cm_>100cm_N,3,>100cm,>100cm,N,250,74.5211111111111,19.615,5.86388888888889,1.25581395348837,750,87.31,10.0364285714286,2.65357142857143,0.627906976744186,1500,62.54046875,25.393125,12.06640625,0.116279069767442
S3_S3_L_4_>100cm_>100cm_N,3,>100cm,>100cm,N,250,87.31,10.0364285714286,2.65357142857143,0.831395348837209,750,87.31,10.0364285714286,2.65357142857143,0.412790697674419,1500,52.3246428571429,29.4485714285714,18.2267857142857,0.0755813953488372
SL4_SL4_SL4_2_>100cm_>100cm_N,3,>100cm,>100cm,N,250,60.4665625,27.8421875,11.69125,1.63372093023256,750,60.4665625,27.8421875,11.69125,0.813953488372093,1500,60.4665625,27.8421875,11.69125,0.151162790697674
SL3_CL_CL_2_>100cm_>100cm_N,3,>100cm,>100cm,N,250,62.54046875,25.393125,12.06640625,1.63372093023256,750,31.9883333333333,42.8816666666667,25.13,0.813953488372093,1500,31.9883333333333,42.8816666666667,25.13,0.151162790697674
LS3_LS3_L_3_>100cm_>100cm_N,3,>100cm,>100cm,N,250,75.81,20.2633333333333,3.92666666666667,1.25581395348837,750,75.81,20.2633333333333,3.92666666666667,0.627906976744186,1500,52.3246428571429,29.4485714285714,18.2267857142857,0.116279069767442
SL3_L_L_2_>100cm_>100cm_N,3,>100cm,>100cm,N,250,62.54046875,25.393125,12.06640625,1.63372093023256,750,52.3246428571429,29.4485714285714,18.2267857142857,0.813953488372093,1500,52.3246428571429,29.4485714285714,18.2267857142857,0.151162790697674
LS3_LS3_SL4_2_>100cm_>100cm_N,3,>100cm,>100cm,N,250,75.81,20.2633333333333,3.92666666666667,1.63372093023256,750,75.81,20.2633333333333,3.92666666666667,0.813953488372093,1500,60.4665625,27.8421875,11.69125,0.151162790697674
SL3_SL3_SL3_5_>100cm_>100cm_N,3,>100cm,>100cm,N,250,62.54046875,25.393125,12.06640625,0.627906976744186,750,62.54046875,25.393125,12.06640625,0.313953488372093,1500,62.54046875,25.393125,12.06640625,0.0581395348837209
SL3_L_L_1_>100cm_>100cm_N,3,>100cm,>100cm,N,250,62.54046875,25.393125,12.06640625,1.88372093023256,750,52.3246428571429,29.4485714285714,18.2267857142857,0.941860465116279,1500,52.3246428571429,29.4485714285714,18.2267857142857,0.174418604651163
LS2_S3_CL_3_>100cm_>100cm_N,3,>100cm,>100cm,N,250,80.7141176470588,14.8405882352941,4.44529411764706,1.25581395348837,750,87.31,10.0364285714286,2.65357142857143,0.627906976744186,1500,31.9883333333333,42.8816666666667,25.13,0.116279069767442
SL1_SL1_SL3_5_>100cm_>100cm_N,3,>100cm,>100cm,N,250,74.5211111111111,19.615,5.86388888888889,0.627906976744186,750,74.5211111111111,19.615,5.86388888888889,0.313953488372093,1500,62.54046875,25.393125,12.06640625,0.0581395348837209
S3_S1_SL3_4_>100cm_>100cm_N,3,>100cm,>100cm,N,250,87.31,10.0364285714286,2.65357142857143,0.831395348837209,750,95.3925,3.457,1.1505,0.412790697674419,1500,62.54046875,25.393125,12.06640625,0.0755813953488372
LS2_S3_L_3_>100cm_>100cm_N,3,>100cm,>100cm,N,250,80.7141176470588,14.8405882352941,4.44529411764706,1.25581395348837,750,87.31,10.0364285714286,2.65357142857143,0.627906976744186,1500,52.3246428571429,29.4485714285714,18.2267857142857,0.116279069767442
SL4_SL4_L_1_>100cm_>100cm_N,3,>100cm,>100cm,N,250,60.4665625,27.8421875,11.69125,1.88372093023256,750,60.4665625,27.8421875,11.69125,0.941860465116279,1500,52.3246428571429,29.4485714285714,18.2267857142857,0.174418604651163
SL2_SL2_SL3_2_>100cm_>100cm_N,3,>100cm,>100cm,N,250,71.7466666666667,22.1427777777778,6.11055555555556,1.63372093023256,750,71.7466666666667,22.1427777777778,6.11055555555556,0.813953488372093,1500,62.54046875,25.393125,12.06640625,0.151162790697674
SL1_L_SL3_3_>100cm_>100cm_N,3,>100cm,>100cm,N,250,74.5211111111111,19.615,5.86388888888889,1.25581395348837,750,52.3246428571429,29.4485714285714,18.2267857142857,0.627906976744186,1500,62.54046875,25.393125,12.06640625,0.116279069767442
S3_S3_SL4_4_>100cm_>100cm_N,3,>100cm,>100cm,N,250,87.31,10.0364285714286,2.65357142857143,0.831395348837209,750,87.31,10.0364285714286,2.65357142857143,0.412790697674419,1500,60.4665625,27.8421875,11.69125,0.0755813953488372
S3_S3_S1_2_>100cm_>100cm_N,3,>100cm,>100cm,N,250,87.31,10.0364285714286,2.65357142857143,1.63372093023256,750,87.31,10.0364285714286,2.65357142857143,0.813953488372093,1500,95.3925,3.457,1.1505,0.151162790697674
SL1_L_L_3_>100cm_>100cm_N,3,>100cm,>100cm,N,250,74.5211111111111,19.615,5.86388888888889,1.25581395348837,750,52.3246428571429,29.4485714285714,18.2267857142857,0.627906976744186,1500,52.3246428571429,29.4485714285714,18.2267857142857,0.116279069767442
S3_S1_S1_5_>100cm_>100cm_N,3,>100cm,>100cm,N,250,87.31,10.0364285714286,2.65357142857143,0.627906976744186,750,95.3925,3.457,1.1505,0.313953488372093,1500,95.3925,3.457,1.1505,0.0581395348837209
S1_S1_S1_2_>100cm_>100cm_N,3,>100cm,>100cm,N,250,95.3925,3.457,1.1505,1.63372093023256,750,95.3925,3.457,1.1505,0.813953488372093,1500,95.3925,3.457,1.1505,0.151162790697674
S3_S1_SL3_2_>100cm_>100cm_N,3,>100cm,>100cm,N,250,87.31,10.0364285714286,2.65357142857143,1.63372093023256,750,95.3925,3.457,1.1505,0.813953488372093,1500,62.54046875,25.393125,12.06640625,0.151162790697674
SL4_SL4_SL3_2_>100cm_>100cm_N,3,>100cm,>100cm,N,250,60.4665625,27.8421875,11.69125,1.63372093023256,750,60.4665625,27.8421875,11.69125,0.813953488372093,1500,62.54046875,25.393125,12.06640625,0.151162790697674
Tn_Tn_Tn_6_>100cm_>100cm_N,3,>100cm,>100cm,N,250,0,0,80,11.6279069767442,750,0,0,80,5.81395348837209,1500,0,0,80,1.16279069767442
LS2_S3_SL4_3_>100cm_>100cm_N,3,>100cm,>100cm,N,250,80.7141176470588,14.8405882352941,4.44529411764706,1.25581395348837,750,87.31,10.0364285714286,2.65357142857143,0.627906976744186,1500,60.4665625,27.8421875,11.69125,0.116279069767442
SL1_SL1_S3_2_>100cm_>100cm_N,3,>100cm,>100cm,N,250,74.5211111111111,19.615,5.86388888888889,1.63372093023256,750,74.5211111111111,19.615,5.86388888888889,0.813953488372093,1500,87.31,10.0364285714286,2.65357142857143,0.151162790697674
LS2_LS2_SL4_5_>100cm_>100cm_N,3,>100cm,>100cm,N,250,80.7141176470588,14.8405882352941,4.44529411764706,0.627906976744186,750,80.7141176470588,14.8405882352941,4.44529411764706,0.313953488372093,1500,60.4665625,27.8421875,11.69125,0.0581395348837209
LS2_LS2_SL3_8_>100cm_>100cm_N,3,>100cm,>100cm,N,250,80.7141176470588,14.8405882352941,4.44529411764706,5.81395348837209,750,80.7141176470588,14.8405882352941,4.44529411764706,2.90697674418605,1500,62.54046875,25.393125,12.06640625,0.581395348837209
S3_S1_S1_8_>100cm_>100cm_N,3,>100cm,>100cm,N,250,87.31,10.0364285714286,2.65357142857143,5.81395348837209,750,95.3925,3.457,1.1505,2.90697674418605,1500,95.3925,3.457,1.1505,0.581395348837209
LS2_LS2_S3_2_>100cm_>100cm_N,3,>100cm,>100cm,N,250,80.7141176470588,14.8405882352941,4.44529411764706,1.63372093023256,750,80.7141176470588,14.8405882352941,4.44529411764706,0.813953488372093,1500,87.31,10.0364285714286,2.65357142857143,0.151162790697674
Mpl_S3_S3_8_>100cm_>100cm_N,3,>100cm,>100cm,N,250,89,6,5,5.81395348837209,750,87.31,10.0364285714286,2.65357142857143,2.90697674418605,1500,87.31,10.0364285714286,2.65357142857143,0.581395348837209
LS1_LS1_S2_4_>100cm_>100cm_N,3,>100cm,>100cm,N,250,87.205,10.33,2.465,0.831395348837209,750,87.205,10.33,2.465,0.412790697674419,1500,91.15,6.88,1.97,0.0755813953488372
LS1_LS1_SL3_4_>100cm_>100cm_N,3,>100cm,>100cm,N,250,87.205,10.33,2.465,0.831395348837209,750,87.205,10.33,2.465,0.412790697674419,1500,62.54046875,25.393125,12.06640625,0.0755813953488372
Mpl_SCL_SCL_8_>100cm_>100cm_N,3,>100cm,>100cm,N,250,89,6,5,5.81395348837209,750,18.015,46.855,35.13,2.90697674418605,1500,18.015,46.855,35.13,0.581395348837209
LS2_LS2_S1_4_>100cm_>100cm_N,3,>100cm,>100cm,N,250,80.7141176470588,14.8405882352941,4.44529411764706,0.831395348837209,750,80.7141176470588,14.8405882352941,4.44529411764706,0.412790697674419,1500,95.3925,3.457,1.1505,0.0755813953488372
S2_S2_S2_5_>100cm_>100cm_N,3,>100cm,>100cm,N,250,91.15,6.88,1.97,0.627906976744186,750,91.15,6.88,1.97,0.313953488372093,1500,91.15,6.88,1.97,0.0581395348837209
LS1_LS1_S1_4_>100cm_>100cm_N,3,>100cm,>100cm,N,250,87.205,10.33,2.465,0.831395348837209,750,87.205,10.33,2.465,0.412790697674419,1500,95.3925,3.457,1.1505,0.0755813953488372
Mpl_Mpl_S3_8_>100cm_>100cm_N,3,>100cm,>100cm,N,250,89,6,5,5.81395348837209,750,89,6,5,2.90697674418605,1500,87.31,10.0364285714286,2.65357142857143,0.581395348837209
LS2_S3_S3_3_>100cm_>100cm_N,3,>100cm,>100cm,N,250,80.7141176470588,14.8405882352941,4.44529411764706,1.25581395348837,750,87.31,10.0364285714286,2.65357142857143,0.627906976744186,1500,87.31,10.0364285714286,2.65357142857143,0.116279069767442
Mpl_Mpl_S1_8_>100cm_>100cm_N,3,>100cm,>100cm,N,250,89,6,5,5.81395348837209,750,89,6,5,2.90697674418605,1500,95.3925,3.457,1.1505,0.581395348837209
Mpl_S2_S2_8_>100cm_>100cm_N,3,>100cm,>100cm,N,250,89,6,5,5.81395348837209,750,91.15,6.88,1.97,2.90697674418605,1500,91.15,6.88,1.97,0.581395348837209
Mpl_S1_S1_8_>100cm_>100cm_N,3,>100cm,>100cm,N,250,89,6,5,5.81395348837209,750,95.3925,3.457,1.1505,2.90697674418605,1500,95.3925,3.457,1.1505,0.581395348837209
S3_S3_S3_8_>100cm_>100cm_N,3,>100cm,>100cm,N,250,87.31,10.0364285714286,2.65357142857143,5.81395348837209,750,87.31,10.0364285714286,2.65357142857143,2.90697674418605,1500,87.31,10.0364285714286,2.65357142857143,0.581395348837209
SL2_SL3_SL3_2_>100cm_>100cm_N,3,>100cm,>100cm,N,250,71.7466666666667,22.1427777777778,6.11055555555556,1.63372093023256,750,62.54046875,25.393125,12.06640625,0.813953488372093,1500,62.54046875,25.393125,12.06640625,0.151162790697674
SL4_SL4_SL4_5_>100cm_>100cm_N,3,>100cm,>100cm,N,250,60.4665625,27.8421875,11.69125,0.627906976744186,750,60.4665625,27.8421875,11.69125,0.313953488372093,1500,60.4665625,27.8421875,11.69125,0.0581395348837209
Mpl_S1_S1_1_>100cm_>100cm_N,3,>100cm,>100cm,N,250,89,6,5,1.88372093023256,750,95.3925,3.457,1.1505,0.941860465116279,1500,95.3925,3.457,1.1505,0.174418604651163
SL4_SL4_SL4_1_>100cm_>100cm_N,3,>100cm,>100cm,N,250,60.4665625,27.8421875,11.69125,1.88372093023256,750,60.4665625,27.8421875,11.69125,0.941860465116279,1500,60.4665625,27.8421875,11.69125,0.174418604651163
LS2_S1_S1_4_>100cm_>100cm_N,3,>100cm,>100cm,N,250,80.7141176470588,14.8405882352941,4.44529411764706,0.831395348837209,750,95.3925,3.457,1.1505,0.412790697674419,1500,95.3925,3.457,1.1505,0.0755813953488372
SL1_SL3_SL3_4_>100cm_>100cm_N,3,>100cm,>100cm,N,250,74.5211111111111,19.615,5.86388888888889,0.831395348837209,750,62.54046875,25.393125,12.06640625,0.412790697674419,1500,62.54046875,25.393125,12.06640625,0.0755813953488372
LS2_S3_SL3_4_>100cm_>100cm_N,3,>100cm,>100cm,N,250,80.7141176470588,14.8405882352941,4.44529411764706,0.831395348837209,750,87.31,10.0364285714286,2.65357142857143,0.412790697674419,1500,62.54046875,25.393125,12.06640625,0.0755813953488372
Tn_Tn_S1_6_>100cm_>100cm_N,3,>100cm,>100cm,N,250,0,0,80,11.6279069767442,750,0,0,80,5.81395348837209,1500,95.3925,3.457,1.1505,1.16279069767442
S3_S3_L_3_>100cm_>100cm_N,3,>100cm,>100cm,N,250,87.31,10.0364285714286,2.65357142857143,1.25581395348837,750,87.31,10.0364285714286,2.65357142857143,0.627906976744186,1500,52.3246428571429,29.4485714285714,18.2267857142857,0.116279069767442
LS2_S3_S3_2_>100cm_>100cm_N,3,>100cm,>100cm,N,250,80.7141176470588,14.8405882352941,4.44529411764706,1.63372093023256,750,87.31,10.0364285714286,2.65357142857143,0.813953488372093,1500,87.31,10.0364285714286,2.65357142857143,0.151162790697674
Tn_S1_S1_6_>100cm_>100cm_N,3,>100cm,>100cm,N,250,0,0,80,11.6279069767442,750,95.3925,3.457,1.1505,5.81395348837209,1500,95.3925,3.457,1.1505,1.16279069767442
Tn_Tn_SL3_6_>100cm_>100cm_N,3,>100cm,>100cm,N,250,0,0,80,11.6279069767442,750,0,0,80,5.81395348837209,1500,62.54046875,25.393125,12.06640625,1.16279069767442
S3_S1_S1_2_>100cm_>100cm_N,3,>100cm,>100cm,N,250,87.31,10.0364285714286,2.65357142857143,1.63372093023256,750,95.3925,3.457,1.1505,0.813953488372093,1500,95.3925,3.457,1.1505,0.151162790697674
Mpl_S3_S1_8_>100cm_>100cm_N,3,>100cm,>100cm,N,250,89,6,5,5.81395348837209,750,87.31,10.0364285714286,2.65357142857143,2.90697674418605,1500,95.3925,3.457,1.1505,0.581395348837209
Emt_Emt_Emt_1_>100cm_>100cm_N,3,>100cm,>100cm,N,250,0,0,50,1.88372093023256,750,0,0,50,0.941860465116279,1500,0,0,50,0.174418604651163
Mpl_S3_S3_1_>100cm_>100cm_N,3,>100cm,>100cm,N,250,89,6,5,1.88372093023256,750,87.31,10.0364285714286,2.65357142857143,0.941860465116279,1500,87.31,10.0364285714286,2.65357142857143,0.174418604651163
LS2_LS2_S1_3_>100cm_>100cm_N,3,>100cm,>100cm,N,250,80.7141176470588,14.8405882352941,4.44529411764706,1.25581395348837,750,80.7141176470588,14.8405882352941,4.44529411764706,0.627906976744186,1500,95.3925,3.457,1.1505,0.116279069767442
LS2_LS2_L_2_>100cm_>100cm_N,3,>100cm,>100cm,N,250,80.7141176470588,14.8405882352941,4.44529411764706,1.63372093023256,750,80.7141176470588,14.8405882352941,4.44529411764706,0.813953488372093,1500,52.3246428571429,29.4485714285714,18.2267857142857,0.151162790697674
SL1_SL1_S1_2_>100cm_>100cm_N,3,>100cm,>100cm,N,250,74.5211111111111,19.615,5.86388888888889,1.63372093023256,750,74.5211111111111,19.615,5.86388888888889,0.813953488372093,1500,95.3925,3.457,1.1505,0.151162790697674
S3_S3_S1_5_>100cm_>100cm_N,3,>100cm,>100cm,N,250,87.31,10.0364285714286,2.65357142857143,0.627906976744186,750,87.31,10.0364285714286,2.65357142857143,0.313953488372093,1500,95.3925,3.457,1.1505,0.0581395348837209
SL3_SL3_SL3_4_>100cm_>100cm_N,3,>100cm,>100cm,N,250,62.54046875,25.393125,12.06640625,0.831395348837209,750,62.54046875,25.393125,12.06640625,0.412790697674419,1500,62.54046875,25.393125,12.06640625,0.0755813953488372
SL1_SL1_SL1_3_>100cm_>100cm_N,3,>100cm,>100cm,N,250,74.5211111111111,19.615,5.86388888888889,1.25581395348837,750,74.5211111111111,19.615,5.86388888888889,0.627906976744186,1500,74.5211111111111,19.615,5.86388888888889,0.116279069767442
LS2_S3_SL3_5_>100cm_>100cm_N,3,>100cm,>100cm,N,250,80.7141176470588,14.8405882352941,4.44529411764706,0.627906976744186,750,87.31,10.0364285714286,2.65357142857143,0.313953488372093,1500,62.54046875,25.393125,12.06640625,0.0581395348837209
S3_S3_SL3_5_>100cm_>100cm_N,3,>100cm,>100cm,N,250,87.31,10.0364285714286,2.65357142857143,0.627906976744186,750,87.31,10.0364285714286,2.65357142857143,0.313953488372093,1500,62.54046875,25.393125,12.06640625,0.0581395348837209
SL2_SL3_SL3_5_>100cm_>100cm_N,3,>100cm,>100cm,N,250,71.7466666666667,22.1427777777778,6.11055555555556,0.627906976744186,750,62.54046875,25.393125,12.06640625,0.313953488372093,1500,62.54046875,25.393125,12.06640625,0.0581395348837209
SL1_SL3_SL3_5_>100cm_>100cm_N,3,>100cm,>100cm,N,250,74.5211111111111,19.615,5.86388888888889,0.627906976744186,750,62.54046875,25.393125,12.06640625,0.313953488372093,1500,62.54046875,25.393125,12.06640625,0.0581395348837209
